,district,cultivar,rmse,%rmse,unbiased rmse,bias,correlation,season length
555,lusaka,7,5567.673908737987,185334.47083703332,475.56100874835874,5547.326786930798,0.4253581407874204,121.01636363636364
556,luwingu,7,7471.487409699143,218741.45114639733,380.1563643077538,7461.809783957854,-0.17229102248380204,120.89090909090909
557,mafinga,7,7529.371774237204,207855.71906638565,319.75716142123525,7523.169597013902,0.010743897800105168,121.08727272727273
558,mambwe,7,5827.031405255155,409000.0422523101,899.7336699160621,5757.149843546652,-0.09215179118488856,121.02363636363637
559,mansa,7,7158.875334712218,242160.26560026538,610.0539792176472,7132.834653936097,-0.545170741271754,120.75818181818182
560,masaiti,7,6202.714455102031,277658.79283496586,293.9724959926582,6195.744247718068,-0.24328706343525852,121.23454545454545
561,mazabuka,7,7042.733653444955,371767.1653596205,332.6188622628693,7034.874697237549,-0.5024873173923763,121.0909090909091
562,mbala,7,9052.085489142508,373924.21896652033,251.33771695047113,9048.595529405791,-0.18184895714299382,121.21272727272728
563,milengi,7,6424.188298643107,234503.5759596939,454.9750825183984,6408.0568794846395,-0.1707306746205705,121.28
564,mkushi,7,6258.621965866031,188414.6277836599,390.7375449063866,6246.412817179258,0.015572541635172785,121.03272727272727
565,mongu,7,7481.453227988546,1287779.7458628998,445.25733314992027,7468.191769756349,-0.1476825618247289,121.21818181818182
566,monze,7,6787.113654186411,458920.02688548155,342.6037070527146,6778.4610683220235,-0.10135238245569693,121.24363636363637
567,mpika,7,7305.202280555715,217847.85207965865,322.60013750912236,7298.0757402972695,0.35608990119156886,121.2090909090909
568,mpongwe,7,6361.446458749666,219461.17286925067,492.3022488998716,6342.368606701033,0.07546808952167788,121.1509090909091
569,mporokoso,7,6541.146505130929,225528.75678986716,670.7157606424302,6506.668730618795,-0.05693583610110438,120.99818181818182
570,mpulungu,7,7650.752009730523,295139.1240855705,462.03811269797967,7636.787747267179,-0.08861986750400822,121.0
571,mufulira,7,5405.91769009261,164649.28748048804,580.1394918280872,5374.698525692179,-0.4106527985896715,121.19272727272727
572,mufumbwe,7,7466.490341447712,314793.4507401917,556.3049981785609,7445.737221251737,0.06008133750700593,121.01636363636364
573,mumbwa,7,6768.645108034895,401966.48867651867,297.0172894104545,6762.125207973894,-0.03915271532649638,121.14727272727272
574,mungwi,7,7519.071279001922,234066.65176369998,309.94620158454444,7512.680363947005,-0.03581011514207011,121.03454545454545
575,mwense,7,7590.433269314727,321435.96349441225,248.3447143911885,7586.369495269383,-0.3456017045257859,120.98727272727272
576,mwinilunga,7,6360.935732323921,188359.4621026758,784.4937016830435,6312.374594617693,-0.13599943831857475,121.18761384335154
577,nakonde,7,6701.703368062504,238244.91142854234,360.6397285049341,6691.992754010137,-0.36974439917300617,134.28615384615384
578,namwala,7,6875.970972506743,613768.0388627729,323.0123053673702,6868.37971179059,-0.016908879104806467,121.2
579,nchelenge,7,7152.624156628237,312476.40881634114,391.66245490967106,7141.892805650048,-0.44067514270475067,121.09272727272727
580,ndola,7,6597.1712377532795,241265.7473312293,347.3599096532105,6588.020145188147,-0.16266431851523167,127.25090909090909
581,nyimba,7,6753.687235377153,402970.5778193883,413.5026269978561,6741.0167520013,0.11998063117024835,121.07818181818182
582,petauke,7,6376.43716187936,370696.63358440273,442.62216369474623,6361.056240877162,-0.07482451912930506,121.06545454545454
583,samfya,7,8473.572588288154,294750.22153906536,363.66539970715303,8465.765168373398,-0.13146214378808344,121.21454545454546
584,senanga,7,6614.08389699301,1395744.0097338862,394.38507591199397,6602.315215767885,-0.12223630718327065,121.23818181818181
585,serenje,7,7406.053456217709,262186.96504692594,399.00959737048913,7395.2970959631175,0.6515210512137,120.78363636363636
586,sesheke,7,6349.0294471605785,1233902.6045259929,328.2186315464948,6340.53999678402,0.6509488749269474,120.79636363636364
587,shangombo,7,6512.30018182561,1365169.0734421904,246.96483023724088,6507.615694771149,0.06973204095271511,121.10363636363637
588,siavonga,7,6601.23213151696,732615.5609536427,261.97665144358655,6596.031677324659,0.33417653292654265,121.33818181818182
589,sinazongwe,7,6569.3440469167035,716605.6667124174,335.3027844269955,6560.781451131826,-0.23505244090157765,121.19818181818182
590,solwezi,7,6067.031072549249,348915.61226520507,551.9291453307893,6041.873902508435,-0.1932914748147314,120.98363636363636
591,zambezi,7,9659.961633390249,522206.40570028435,201.0914511786219,9657.868345905035,-0.037557524785065896,121.25090909090909
592,chadiza,8,5461.966718076769,250501.46125213092,266.2002679888024,5455.475950519899,-0.06098534691390786,116.53636363636363
593,chama,8,6344.976321413545,305645.8023261332,284.4557823675994,6338.596802698227,-0.13691658398625248,116.15636363636364
594,chavuma,8,8125.31389061836,356445.3842257192,332.7245381847175,8118.49864216072,-0.2801550236248926,116.18727272727273
595,chibombo,8,6216.153037785659,318641.8251758858,208.95408217127763,6212.640081375698,-0.4246598138359251,116.52727272727273
596,chiengi,8,6556.649215526196,295653.5831466424,217.17766061115523,6553.051411303877,0.6862047836375198,116.35818181818182
597,chililabombwe,8,6221.158771160528,244879.19530634285,416.4952170402156,6207.201317032514,-0.39905800276254894,121.91272727272727
598,chilubi,8,8491.636088722362,323810.61604077375,449.33617902997094,8479.739409999978,0.5481897066734313,116.34181818181818
599,chingola,8,5389.478026204266,180753.11236603616,884.0646611567013,5316.474684396845,-0.5133108043580601,115.81818181818181
600,chinsali,8,7048.563008619179,213053.61190543245,305.4267609713426,7041.942557288948,0.13964761111307705,116.19818181818182
601,chipata,8,5554.804898238581,261893.10567429775,305.8722532214571,5546.377161914303,0.49594149254438263,116.35272727272728
602,choma,8,5961.780235625114,356433.1171282735,304.93899486493706,5953.976468487343,0.2937275119580638,117.69272727272727
603,chongwe,8,5150.51892354174,231245.03766104535,637.0122826914161,5110.974518960335,0.23448926237943757,117.31454545454545
604,gwembe,8,5923.264389242192,443389.3794669503,264.6012567269185,5917.351366938017,0.4613453456592231,117.68363636363637
605,ikelenge,8,5365.735746133863,193044.72301411457,432.0127202065902,5348.4944701261165,-0.017062379777083008,116.25454545454545
606,isoka,8,6706.643088796009,208289.850479909,365.85953930982373,6696.656502911827,-0.08597135536223309,116.39818181818181
607,itezhitezhi,8,6642.827362554221,513170.7461502874,300.33288631042444,6636.034623636281,0.14794733108833757,117.69272727272727
608,kabompo,8,9553.951606436458,373923.75787512667,341.2328481506161,9547.855855712987,0.30119624948587836,115.92727272727272
609,kabwe,8,5584.572948819651,202969.13375885313,365.44444770367744,5572.603105939877,0.013995308265407893,116.72545454545454
610,kafue,8,6645.972988239354,278645.2746645632,286.6236244357334,6639.7894438244375,-0.2995688530703003,117.23272727272727
611,kalabo,8,8056.4087620553555,1630401.1009028289,227.60152404630927,8053.19313611527,0.027535624126341248,116.97636363636363
612,kalomo,8,5438.5592382146715,359116.03087842144,206.04683734547913,5434.6546613736255,-0.1719693165781522,118.50181818181818
613,kalulushi,8,5338.594439237825,186621.42863954292,513.274582902854,5313.862981787066,0.3192650092328464,116.33454545454545
614,kaoma,8,7728.321622896923,492133.1441658379,313.00430247898294,7721.980536984393,-0.12419296187167986,116.45636363636363
615,kapirimposhi,8,5834.225466225375,249642.21906867274,272.3579575650149,5827.864783409419,0.09547162345671299,116.33090909090909
616,kaputa,8,6258.350405365056,374347.7991768048,442.1010471687271,6242.7154716858,-0.21190992370793815,116.31818181818181
617,kasama,8,6988.888760138857,212122.99154737053,320.61644147493234,6981.530720340003,0.004422610993767158,116.12363636363636
618,kasempa,8,6281.317802273056,224015.39206746375,299.8276043918418,6274.157851122099,0.350437506484073,116.21090909090908
619,katete,8,5123.921649529308,329609.4124522608,609.5160366077165,5087.540001968847,-0.02963281744639882,116.5709090909091
620,kawambwa,8,6159.445780361438,200081.48124154733,427.96992087438036,6144.559713115261,-0.09578871531995163,116.18545454545455
621,kazungula,8,6090.159608905229,550528.4733012674,221.6042154890399,6086.126488466879,-0.09894501164966844,117.77454545454546
622,kitwe,8,5130.874081200669,206024.707014601,337.08079404858086,5119.789583119641,-0.21010004646405392,116.08545454545454
623,livingstone,8,6325.4280214840455,815345.1229933406,330.9179602153517,6316.766020566415,0.06772397613930443,118.14545454545454
624,luangwa,8,6250.010094716569,1201748.6325197548,308.11228309770837,6242.410832768324,0.22975203277658668,117.35454545454546
625,luanshya,8,4859.477004716894,187679.58131553233,959.8253789494826,4763.743486093344,-0.2217786283895875,115.88727272727273
626,lufwanyama,8,5485.1644136942705,257119.51932399374,875.8278372231923,5414.790323253797,-0.12909788206769976,115.88181818181818
627,lukulu,8,8493.249034321145,941893.6585846202,306.4597336167593,8487.718279412235,0.4582404261091772,116.41818181818182
628,lundazi,8,5309.553622315003,224397.31730371827,461.2472327906404,5289.481133200244,0.007192107448938672,116.1509090909091
629,lusaka,8,5270.513168411968,175442.70464084324,390.0118147619989,5256.063150567163,0.18032051377241406,117.07272727272728
630,luwingu,8,6969.929504706233,204057.42667361652,225.27600506592051,6966.287965776036,-0.18683457728928093,116.14727272727272
631,mafinga,8,7128.581788673922,196791.51701318024,447.4078547090294,7114.555597013901,-0.1325587284179762,116.33272727272727
632,mambwe,8,5199.465727783714,364951.1311085611,597.7970675794949,5164.986207183015,-0.026337633208316325,116.16727272727273
633,mansa,8,6582.9161352332585,222677.53595354946,507.979916118132,6563.287381208825,-0.23929029921463427,115.76727272727273
634,masaiti,8,5831.74769244941,261052.8077867105,355.7916849178348,5820.884247718069,0.3553784602533769,116.29636363636364
635,mazabuka,8,6508.70045973282,343576.9743906362,244.9587671899252,6504.089242692095,-0.6565200142468745,117.80909090909091
636,mbala,8,8333.21573130441,344229.0936762569,284.56739144754897,8328.355529405791,-0.05491801180507348,116.01454545454546
637,milengi,8,5898.495491346934,215314.09435728178,565.3969042684158,5871.335061302821,-0.07676029640629864,116.15636363636364
638,mkushi,8,5693.798281420043,171410.71784171148,264.5089471175813,5687.65099899744,-0.20440894575420107,116.49636363636364
639,mongu,8,7037.429622338823,1211350.1286995425,371.49944558311597,7027.6172243018045,0.24655066329676417,117.20181818181818
640,monze,8,6485.278679651712,438511.0398423661,212.18801299241318,6481.806522867479,-0.1939011092781451,117.58909090909091
641,mpika,8,6843.6530658993415,204084.02991835147,218.93230625659044,6840.150285751814,0.32803338043883473,116.28363636363636
642,mpongwe,8,5911.561844008036,203940.77104755014,385.4085562947478,5898.984970337396,-0.3410435405219409,115.92363636363636
643,mporokoso,8,6138.464495874255,211644.89516743348,335.37571539199047,6129.296003346067,0.2054149101891003,116.0490909090909
644,mpulungu,8,6985.878435460446,269490.638278144,318.83900092110775,6978.598656358089,0.3381111121074809,116.07636363636364
645,mufulira,8,4955.240448032961,150922.90631031495,841.4899182255601,4883.267616601269,-0.14953488695779626,116.13090909090909
646,mufumbwe,8,7056.658628926028,297514.6044405729,425.94430677843917,7043.79176670628,-0.2449655372508812,116.18363636363637
647,mumbwa,8,6527.325926553283,387635.3747708263,391.83661105381094,6515.554298882985,0.28966669754688723,116.95636363636363
648,mungwi,8,7130.667844439189,221975.758076403,260.05970375246727,7125.924000310642,0.014924703710486084,116.14545454545454
649,mwense,8,7109.447686018755,301067.42076330405,234.35409202069133,7105.5840407239275,0.02071889409542587,116.00727272727272
650,mwinilunga,8,5574.799207603428,165080.45738279627,854.7364972640939,5508.884798699327,-0.6360478221169604,116.17818181818181
651,nakonde,8,6212.810451105402,220864.81516024686,322.2997561974787,6204.444904140865,-0.3678544094496869,128.2439024390244
652,namwala,8,6473.383666265965,577831.9910797836,338.3680356994112,6464.5342572451345,-0.4062666212860932,117.24545454545455
653,nchelenge,8,6773.231837314376,295901.911558319,440.88734636122933,6758.867351104594,-0.04394271854721287,116.15818181818182
654,ndola,8,6169.405716088385,225621.895663956,335.60010058945215,6160.271054279056,0.05153351509555811,122.76363636363637
655,nyimba,8,6199.2590481033785,369889.6489580753,292.03237280380614,6192.376752001301,-0.021128670557581476,116.72
656,petauke,8,5555.008063535302,322942.53615444136,152.8298470915656,5552.905331786253,0.2721619840602042,116.61818181818182
657,samfya,8,8029.746908888297,279311.9024635144,354.044939517304,8021.937895646123,-0.417602320214571,115.97272727272727
658,senanga,8,6319.923856485499,1333668.5778470763,344.75819157967175,6310.513397586067,0.7137231002653817,117.58545454545454
659,serenje,8,6777.728735063588,239943.19477477783,214.8506173547027,6774.322550508572,0.3929478972551265,115.99090909090908
660,sesheke,8,5867.688352889852,1140356.333425981,212.47846656827204,5863.8399967840205,-0.18965806935001453,117.64909090909092
661,shangombo,8,6174.414615386138,1294338.3511494792,348.1387598544501,6164.592058407512,0.023597187661707174,117.65636363636364
662,siavonga,8,6121.639831158094,679389.6214386636,272.3794532790975,6115.577131870113,0.242437651026501,117.5490909090909
663,sinazongwe,8,6321.611236033159,689582.1564742735,326.74318888660025,6313.161451131827,-0.08815196497626554,118.4890909090909
664,solwezi,8,5372.816007833805,308991.2289132107,931.052789324399,5291.530266144799,-0.48040800084164126,116.30727272727273
665,zambezi,8,9123.00496655169,493179.1464162164,172.31736681181442,9121.377436814128,0.11245753664165548,116.17454545454545
666,chadiza,9,5545.11245051975,254314.7630441234,430.851465887807,5528.348677792626,-0.525472063116095,118.49272727272728
667,chama,9,6233.716214199226,300286.25754396507,182.68974867687209,6231.0386208800455,-0.4712776472063048,118.70363636363636
668,chavuma,9,6796.641318195486,298158.5030094412,314.66887679035136,6789.3531876152665,-0.04979769781600631,118.60727272727273
669,chibombo,9,6166.567898439212,316100.0764115116,259.23695157699325,6161.116445012061,-0.09379894664611729,118.68727272727273
670,chiengi,9,6244.606374892419,281582.89232637273,265.3109130892547,6238.967774940241,0.2649959198765774,118.58545454545454
671,chililabombwe,9,6009.347913734223,236541.83015756297,386.1756655115498,5996.926771577971,-0.4645134224557932,125.27636363636364
672,chilubi,9,6876.747838406593,262230.261712326,193.501924127104,6874.024864545433,0.36432386969804936,118.87454545454545
673,chingola,9,5137.752164015233,172310.69311273107,895.3305257032405,5059.1383207604795,-0.6094798457267582,118.75454545454545
674,chinsali,9,6606.255582080779,199684.19253848214,173.00618721823037,6603.9898300162195,-0.29632202128797724,118.54727272727273
675,chipata,9,5628.259535590884,265356.28097114287,342.86776708827347,5617.806252823394,0.6198120051685372,118.50363636363636
676,choma,9,5917.824917450403,353805.1888162305,233.8231564288457,5913.203741214615,0.09157287998330668,118.79272727272728
677,chongwe,9,5075.792650477342,227890.02041218852,682.1390398230616,5029.7472462330625,0.05313829350265372,118.32909090909091
678,gwembe,9,6140.903605513509,459680.8887950624,195.76982472789226,6137.782276028927,-0.2671314364351351,118.64363636363636
679,ikelenge,9,5326.749911762836,191642.11767652378,532.9676551495972,5300.457898697545,0.19648965808484528,118.97449908925319
680,isoka,9,6390.389363384308,198467.881380381,216.73711247288696,6386.712866548192,-0.381524864128248,118.78181818181818
681,itezhitezhi,9,6187.723078205699,478013.095284358,285.9001609463231,6181.11462363628,0.22969843598596698,118.49636363636364
682,kabompo,9,6996.616619782302,273834.4599859644,257.17341878183004,6991.8885829857145,0.18520635166996527,118.47636363636363
683,kabwe,9,5561.847590491392,202143.18944108373,827.8340034469421,5499.894497405555,0.034077746561183966,118.70673952641165
684,kafue,9,6192.784259833735,259644.4604986119,171.35572789041422,6190.413080188076,0.25733557110452615,118.68727272727273
685,kalabo,9,6840.600155809521,1384354.0408968234,163.42698376039033,6838.647681569815,-0.2162695170025487,118.59636363636363
686,kalomo,9,5560.476424965416,367166.4012585303,546.4894876995799,5533.556479555443,0.11586028190180366,118.29636363636364
687,kalulushi,9,5051.955396607887,176601.37781000158,805.5314645442184,4987.321163605247,-0.062154890674066064,118.62545454545455
688,kaoma,9,6441.388549077055,410182.30789712514,323.12747698531774,6433.278718802575,-0.01713470789947856,118.52545454545455
689,kapirimposhi,9,6016.320577855637,257433.9350405868,227.36130080803514,6012.0229652276,0.32649771266618477,118.59636363636363
690,kaputa,9,6197.270804981054,370694.27828114695,199.661633231041,6194.053653503983,-0.6015907821357046,118.66363636363636
691,kasama,9,6571.122515922983,199443.17526584482,195.6602588160627,6568.208902158184,0.3062991307085823,118.69636363636364
692,kasempa,9,6135.762938359312,218824.35876308865,187.60433450716,6132.894214758463,0.2374384553243144,118.52363636363637
693,katete,9,5201.364053854359,334591.0938936262,695.435688170505,5154.663638332482,-0.15075036774703746,118.71272727272728
694,kawambwa,9,6208.08304462475,201661.39869262182,347.87228426443994,6198.328804024351,0.33972066212270674,118.6290909090909
695,kazungula,9,6051.330459985219,547018.4582200102,201.1461440520107,6047.986488466879,0.30128971054113884,118.82181818181819
696,kitwe,9,5178.346195126758,207930.8984759782,555.5292940565713,5148.461568277341,-0.22636352671152854,118.66848816029145
697,livingstone,9,6381.385084483374,822557.9658647752,256.0513262567242,6376.246020566416,-0.05409163510366583,118.71090909090908
698,luangwa,9,6196.4456080190785,1191449.2813723464,163.3990582017414,6194.290832768324,-0.07716823374691793,118.36909090909091
699,luanshya,9,4936.430446437515,190651.6274243824,867.327032546642,4859.638810768669,-0.32141125948066607,118.47970479704797
700,lufwanyama,9,5338.297851270993,250235.0839475877,630.1885280350896,5300.970323253798,-0.2829000213004954,118.6509090909091
701,lukulu,9,6811.688411188868,755410.1019323232,257.9184725923683,6806.803733957688,0.5034900384603006,118.59636363636363
702,lundazi,9,5313.53879784791,224565.7425164914,586.9500378460042,5281.021133200244,-0.09367203586815476,118.62545454545455
703,lusaka,9,5054.054625781658,168237.32046890326,769.8604646343549,4995.0758778398895,0.13323659566844265,118.23454545454545
704,luwingu,9,6639.628392136472,194387.25784150595,175.17840820559965,6637.317056685125,0.16681382527929844,118.92181818181818
705,mafinga,9,6497.45689563218,179368.69311799845,139.23097657952258,6496.017597013901,0.4229961154301524,118.58181818181818
706,mambwe,9,5130.928976906026,360140.5282380275,754.5839661862336,5075.138934455743,0.019982039692755936,118.4890909090909
707,mansa,9,6071.286536188033,205370.85664974933,512.8691062184316,6049.585563027008,-0.3328014808881411,118.43454545454546
708,masaiti,9,5798.280127922221,259554.66312230437,339.6082988998591,5788.326065899887,0.4977611641566834,118.61272727272727
709,mazabuka,9,6420.15096910672,338902.68245457805,158.7723212027645,6418.187424510275,-0.4702704959642328,118.66181818181818
710,mbala,9,6978.758436845315,288279.07126853656,224.95420535263264,6975.131893042155,0.45391286684535426,118.68545454545455
711,milengi,9,5770.517626294454,210642.48985203516,397.38162712039764,5756.818697666458,-0.5617791852697179,118.74181818181818
712,mkushi,9,5718.352692912122,172149.9237446976,216.8356876538514,5714.2400899065315,0.4811574699508859,118.83090909090909
713,mongu,9,6602.416581199439,1136471.496635149,254.58816243032766,6597.506315210896,-0.4035071105691155,119.06545454545454
714,monze,9,6301.845862719408,426107.9775735726,150.88646117709223,6300.039250140206,-0.36765806008516977,118.54363636363637
715,mpika,9,6496.548665426444,193733.05739406074,292.04221071951997,6489.981194842723,0.29379621948185347,118.82
716,mpongwe,9,5695.748420788157,196495.50411213184,547.9439810860418,5669.33042488285,0.5615329338968181,118.90363636363637
717,mporokoso,9,5806.739726497462,200207.53097214,495.3995504336167,5785.568730618796,0.3402971176093743,118.57454545454546
718,mpulungu,9,6570.420166551915,253463.7183853255,183.05883284040007,6567.8695654489975,0.43060722893523,118.50181818181818
719,mufulira,9,4967.914198837769,151308.91367471512,726.9071339664489,4914.4457984194505,-0.27266637861508053,118.67818181818181
720,mufumbwe,9,6138.261199613001,258794.20399761017,275.94761886175206,6132.055403069919,-0.5208918128724246,118.48181818181818
721,mumbwa,9,6185.733639432599,367349.38695180375,298.6541720831132,6178.519753428439,-0.06929304289203654,118.97454545454545
722,mungwi,9,6605.032136145267,205612.86088837014,162.63928742623895,6603.029454856098,-0.5909455966843422,118.47272727272727
723,mwense,9,6710.669320999198,284180.14918962744,162.69729829062706,6708.696767996656,-0.17610615215080538,118.71090909090908
724,mwinilunga,9,5343.069576915732,158218.500207568,898.0520707974604,5267.057525972054,-0.6445505892563447,118.55636363636364
725,nakonde,9,6409.435923368601,227854.83182484363,458.47912401641065,6393.016952003887,-0.08543844235550979,132.672131147541
726,namwala,9,6366.452452475347,568287.0174834863,267.27325069516223,6360.83971179059,0.1443694889341294,118.88
727,nchelenge,9,6198.528789074056,270794.882205529,430.2546327669633,6183.578260195503,0.1897671068276826,118.61090909090909
728,ndola,9,6016.366587087068,220025.0878051384,292.6332727152642,6009.245599733601,0.014759770993152807,125.40545454545455
729,nyimba,9,6191.991562473527,369456.0216991441,347.56031899301445,6182.229479274028,0.11955057205080899,118.61818181818182
730,petauke,9,5871.354103676985,341333.4352021652,383.6931061941245,5858.803513604435,0.16767444023365125,118.50909090909092
731,samfya,9,6631.561036104484,230676.5020510095,269.125347920211,6626.097895646125,0.27058263139883426,118.51818181818182
732,senanga,9,6049.867081063661,1276679.5628219652,235.85418245870636,6045.267943040613,-0.08483511728136017,118.86363636363636
733,serenje,9,6497.4037032838505,230019.2089780904,195.23472674111562,6494.469823235844,0.2884445591385126,118.68727272727273
734,sesheke,9,5876.113662018308,1141993.7507610335,297.1697625363794,5868.594542238566,0.22443821123000526,118.56545454545454
735,shangombo,9,6126.095250158666,1284209.1953650154,257.0222845805148,6120.701149316603,0.4681117306891467,118.92181818181818
736,siavonga,9,6179.425412633035,685802.7599776302,247.42754258884466,6174.4698591428405,-0.06835092692000327,118.49818181818182
737,sinazongwe,9,6195.258467262774,675799.180661314,246.8708472908422,6190.337814768191,0.40947027541983394,118.9090909090909
738,solwezi,9,5157.772763188459,296624.06868744304,772.887643899712,5099.535720690254,-0.5209690772104916,118.48545454545454
739,zambezi,9,7009.324726068153,378916.0258084339,303.5600754293483,7002.748345905036,-0.1394122706126054,118.54545454545455
